respondent_id,age_group,constituency_code,turnout_2022,gender,education_level,area_type,swedish_or_foreign_background,marital_status,home_class_identity,language_spoken_at_home,household_income,past_vote,vote_in_2018,interest_in_politics,social_media_news_frequency,understands_political_issues,trust_parliament,government_job_past_4_years,government_covid_handling,satisfied_with_democracy,trust_in_election_administration,party_attachment,party_attachment_strength,eu_attitude,nato_attitude,women_in_parliament_pct_opinion,fairness_of_society,political_system_healthcare,current_economic_situation,economic_situation_change,employment_sector,employment_type,hours_per_week,democracy_preferable,courts_stop_government,strong_leader_bends_rules,women_representation_gone_too_far,business_leaders_better,independent_experts_better,citizens_referendums_better,policy_lower_taxes,policy_reduce_income_differences,policy_private_healthcare,policy_harsher_prison_sentences,policy_fewer_refugees,policy_no_profit_welfare,policy_reduce_defense,policy_nato_membership,policy_euro,policy_raise_fuel_taxes,policy_abolish_rut,policy_abolish_nuclear,policy_school_grades_conduct,policy_redistribute_municipalities,policy_visitation_zones,policy_remove_sick_day,trust_government,trust_judiciary,trust_scientists,trust_political_parties,trust_traditional_media,trust_social_media,trust_election_authority,democracy_scale_sweden,vote_makes_difference,self_leftright_placement,election_fairness,like_centre_party,like_moderate_party,like_left_party,like_liberals,like_social_democrats,like_green_party,like_christian_democrats,like_sweden_democrats,leftright_liberals,leftright_social_democrats,leftright_moderate_party,leftright_left_party,leftright_centre_party,leftright_green_party,leftright_christian_democrats,leftright_sweden_democrats,aim_environmental_society,aim_multicultural_society,aim_hbtq_rights,aim_gender_power_reallocation,aim_civic_organizations,days_news_svt,days_news_tv4,days_news_radio,days_newspapers,days_online_news,days_social_media,better_economic_crisis_leader,better_health_crisis_leader,municipality_code,municipality_name
4792,31-40,4.0,,Men,"Primary school, 9/10 years",Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,1 000 001 – 1 100 000,Moderate Party (M),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Inte särskilt stort förtroende,Very bad job,Very bad job,Fairly satisfied,Mycket stort förtroende,No,Ej svar - del av frågan (filter f32),Fairly negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Very bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Very good proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Inget förtroende alls,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inget förtroende alls,Trust a lot,8.0,4.0,7.0,,-4.0,4.0,-4.0,-2.0,-4.0,,3.0,,5.0,2.0,7.0,,3.0,3.0,8.0,9.0,2.0,1.0,3.0,,,,,,,,,,,0481,Oxelösund
4299,71-104,4.0,Voted,Women,"Primary school, shorter than 9 years",Stad: ytterområde,Foreign background,Ensamstående/singel,Working-class home,Swedish,100 001 – 200 000,Left Party (V),Left Party (V),,,,Trust a lot,Bra,Bra,Very satisfied,Mycket stort förtroende,No,Mycket nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Very well,Fairly good,Neither improved nor deteriorated,Privat,Tillsvidare-/fast anställning,Full time,,,,,,,Strongly agree,Fairly bad proposal,Very good proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Fairly bad proposal,Trust a lot,Trust a lot,Trust a lot,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,7.0,,3.0,,1.0,0.0,4.0,0.0,4.0,2.0,-1.0,,7.0,4.0,,,5.0,5.0,7.0,5.0,,,,7.0,6.0,,,,,,,,,0481,Oxelösund
5363,61-70,4.0,,Men,"Tertiary education, 2 years or longer",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0481,Oxelösund
5911,41-50,4.0,Voted,Men,"Primary school, 9/10 years",Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,800 001 – 900 000,,,,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Inget förtroende alls,Very bad job,Very bad job,Not at all satisfied,Ganska litet förtroende,Yes,Ganska nära,Fairly negative,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Not at all fairly,Not very well,Very bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,,,Strongly agree,Very good proposal,Very good proposal,Very bad proposal,Fairly good proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Fairly good proposal,Very good proposal,Fairly good proposal,Fairly bad proposal,Inget förtroende alls,Trust somewhat,Inte särskilt stort förtroende,Inget förtroende alls,Inget förtroende alls,Inget förtroende alls,Inget förtroende alls,,,7.0,3.0,,2.0,,,,,2.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,0482,Flen
1451,71-104,4.0,Voted,Men,,Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,Annat,Swedish,900 001 – 1 000 000,,Moderate Party (M),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,,,,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Very well,Fairly bad,Neither improved nor deteriorated,Privat,Jag är egen företagare,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,,,,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Fairly good proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,,,,,,,,,4.0,8.0,,2.0,4.0,,1.0,0.0,,3.0,,7.0,,,,3.0,,9.0,,7.0,1.0,,4.0,8.0,,,,,,,,,0482,Flen
3759,61-70,4.0,Did not vote,Men,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
1987,61-70,4.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: ytterområde,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,800 001 – 900 000,,,Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Dåligt,Bra,Fairly satisfied,Mycket stort förtroende,No,Ej svar - del av frågan (filter f32),Fairly negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Not very well,Fairly bad,Deteriorated a lot,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inget förtroende alls,Trust somewhat,8.0,,8.0,,2.0,1.0,-4.0,-2.0,-1.0,,-2.0,4.0,7.0,4.0,,,8.0,2.0,7.0,9.0,2.0,4.0,9.0,,,,,,,,,,,0482,Flen
2163,41-50,4.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
6665,51-60,4.0,Voted,Men,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
3383,41-50,4.0,Voted,Women,,,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
4537,71-104,4.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
6612,31-40,4.0,Voted,Men,"Tertiary education, 2 years or longer",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
2505,61-70,4.0,Voted,Men,"Primary school, 9/10 years",Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Fairly satisfied,Mycket stort förtroende,No,,Fairly negative,Fairly positive,Andelen kvinnor i riksdagen är för hög,Not very fairly,Very well,Fairly bad,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Fairly good proposal,Fairly good proposal,Fairly bad proposal,Fairly good proposal,Very good proposal,Very good proposal,Fairly bad proposal,Very good proposal,Very good proposal,Very bad proposal,Very good proposal,Very good proposal,Very good proposal,Fairly good proposal,Very good proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inget förtroende alls,Trust a lot,7.0,4.0,4.0,4.0,0.0,-2.0,,-2.0,3.0,0.0,-2.0,,5.0,3.0,7.0,,4.0,2.0,6.0,,8.0,2.0,,,,,,,,,,,,0482,Flen
6902,41-50,4.0,Voted,Women,"Primary school, 9/10 years",,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0482,Flen
3070,41-50,4.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: ytterområde,Swedish background,I ett förhållande,White-collar middle-class home,Swedish,500 001 – 600 000,Moderate Party (M),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Very good job,Very good job,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Fairly bad,Somewhat deteriorated,Statlig,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Fairly good proposal,,Fairly good proposal,Very good proposal,Very good proposal,Fairly good proposal,Very bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Fairly bad proposal,Trust somewhat,Trust somewhat,Trust a lot,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,8.0,4.0,9.0,4.0,1.0,,-1.0,2.0,2.0,1.0,2.0,3.0,8.0,2.0,,,3.0,2.0,8.0,,4.0,2.0,,8.0,9.0,,,,,,,,,0482,Flen
2767,31-40,4.0,Voted,Men,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0483,Katrineholm
6870,61-70,4.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: centralt,Swedish background,,,,400 001 – 500 000,,Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,,,,Very satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är för låg,Not at all fairly,Not very well,Fairly good,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,,,Fairly bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Fairly bad proposal,Fairly bad proposal,,,,,,,,,,5.0,,0.0,-4.0,0.0,1.0,,1.0,-4.0,,7.0,5.0,9.0,3.0,5.0,,,,6.0,,,,6.0,,,,,,,,,0483,Katrineholm
2411,51-60,4.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0483,Katrineholm
6098,18-22,4.0,Voted,Women,Upper secondary school,Stad: centralt,Swedish background,Ensamstående/singel,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),,Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,,Inte särskilt stort förtroende,Bra,Bra,Not very satisfied,Mycket stort förtroende,No,Ej svar - del av frågan (filter f32),Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Fairly bad,Somewhat deteriorated,Regional,Tidsbegränsad anställning,"Deltid, minst 15 timmar",Neither agree nor disagree,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,Fairly good proposal,Neither good nor bad proposal,Very bad proposal,Very good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,7.0,3.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.0,,7.0,7.0,4.0,,,,,,,,,0483,Katrineholm
2583,41-50,4.0,Did not vote,Women,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0483,Katrineholm
2202,51-60,4.0,Voted,Men,"Tertiary education, shorter than 2 years",Larger town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,400 001 – 500 000,,,Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Not very satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly negative,Fairly negative,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Not very well,Fairly bad,Deteriorated a lot,Kommunal,Tidsbegränsad anställning,"Part time, less than 15 hours a week",Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very bad proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Very good proposal,,Neither good nor bad proposal,Fairly good proposal,Very good proposal,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,Trust a lot,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,8.0,,,,,,,,,0483,Katrineholm
3018,61-70,4.0,Voted,Women,Upper secondary school,Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,Farmer home,Swedish,"100,000 or less",Moderate Party (M),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Trust somewhat,Dåligt,Dåligt,Fairly satisfied,Varken stort eller litet förtroende,No,Ganska nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Not very well,Fairly bad,Deteriorated a lot,Privat,Jag är egen företagare,"Part time, less than 15 hours a week",Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Very good proposal,Neither good nor bad proposal,,Fairly bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,6.0,4.0,6.0,4.0,1.0,4.0,,0.0,,-4.0,1.0,,5.0,2.0,9.0,,5.0,4.0,5.0,,2.0,1.0,6.0,7.0,8.0,,,,,,,,,0483,Katrineholm
3179,61-70,4.0,Voted,Men,"Primary school, 9/10 years",Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),Social Democrats (S),Very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Trust a lot,Bra,Very good job,,Mycket stort förtroende,Yes,Mycket nära,Neither positive nor negative,Very positive,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Fairly good,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither good nor bad proposal,Very good proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Very good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inget förtroende alls,Trust a lot,8.0,,,4.0,2.0,,,-1.0,,,,,8.0,,,,3.0,1.0,,,,,,,,,,,,,,,,0483,Katrineholm
5824,61-70,4.0,Voted,Men,"Tertiary education, 2 years or longer",,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0483,Katrineholm
4285,51-60,4.0,Voted,Men,"Tertiary education, 2 years or longer",Larger town,Foreign background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,1 000 001 – 1 100 000,Social Democrats (S),Social Democrats (S),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Inget förtroende alls,Very good job,Very bad job,Not very satisfied,Mycket stort förtroende,Yes,Mycket nära,Very positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Very well,Fairly bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Somewhat agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat agree,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very bad proposal,Inget förtroende alls,Inget förtroende alls,Inte särskilt stort förtroende,Inget förtroende alls,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,9.0,,5.0,4.0,,,,,,,,,5.0,5.0,7.0,3.0,7.0,7.0,7.0,,,,,,,,,,,,,,,0483,Katrineholm
1672,41-50,4.0,Voted,Men,"Tertiary education, shorter than 2 years",Ren landsbygd,Swedish background,I ett förhållande,Working-class home,Swedish,400 001 – 500 000,Christian Democrats (KD),Moderate Party (M),Somewhat interested,Flera gånger om dagen,Strongly agree,Inte särskilt stort förtroende,Very bad job,Dåligt,Not very satisfied,Ganska litet förtroende,No,Inte särskilt nära,Very negative,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Not at all fairly,Inte alls bra,Very bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Fairly good proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Very bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very bad proposal,Fairly good proposal,Inget förtroende alls,Inget förtroende alls,Inte särskilt stort förtroende,Inget förtroende alls,Inget förtroende alls,Inget förtroende alls,Inget förtroende alls,3.0,2.0,6.0,2.0,,-1.0,-4.0,,,,1.0,-3.0,3.0,2.0,7.0,1.0,3.0,2.0,8.0,8.0,,,2.0,,6.0,,,,,,,,,0483,Katrineholm
