index,cell_id,age_group,gender,municipality,education_level,past_vote,prob,expected_N,party,expected_N_raked,prob_raked,vote_2026
1322,1389,71-104,Women,Stockholm,"Tertiary education, 2 years or longer",Left Party (V),0.0482851484921188,833.2712930730428,Left Party (V),1772.355821850604,0.1027018028226086,Left Party (V)
1323,572,71-104,Women,Huddinge,Upper secondary school,Left Party (V),0.0251959443670801,64.355481102396,Left Party (V),123.44947969402833,0.0483319550912333,Left Party (V)
1324,9396,18-22,Women,Malmö,"Primary school, 9/10 years",Did not vote,0.7922252625596606,4987.850253075623,Did not vote,4325.862260235757,0.6870810451454505,Did not vote
1325,17489,61-70,Women,Västerås,Upper secondary school,Centre Party (C),0.0276545824502534,95.0211452990709,Centre Party (C),71.0984269687766,0.0206922080817161,Centre Party (C)
1326,16549,23-30,Women,Örebro,"Tertiary education, 2 years or longer",Social Democrats (S),0.3299272595515801,731.646690781584,Social Democrats (S),803.1597005883764,0.3621751896592606,Social Democrats (S)
1327,10683,61-70,Women,Falkenberg,Upper secondary school,Green Party (MP),0.0136897906652992,20.45117827489048,Green Party (MP),24.07069932468581,0.0161126576910675,Green Party (MP)
1328,1781,61-70,Men,Lidingö,"Tertiary education, 2 years or longer",Social Democrats (S),0.1650095681426656,149.13564768734116,Social Democrats (S),98.58497969135124,0.1090783134447347,Social Democrats (S)
1329,3135,31-40,Women,Flen,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2717878110181766,26.36341766876313,Social Democrats (S),30.057938437752973,0.3098756539974533,Social Democrats (S)
1330,867,51-60,Men,Tyresö,"Tertiary education, 2 years or longer",Social Democrats (S),0.2642284359056033,204.61850076529925,Social Democrats (S),205.1864833818567,0.2649618845323563,Social Democrats (S)
1331,9702,61-70,Women,Helsingborg,"Primary school, 9/10 years",Did not vote,0.4679457755639128,338.97991981849844,Did not vote,243.93112218882308,0.3367353978310644,Did not vote
1332,20555,23-30,Women,Krokom,"Primary school, 9/10 years",Sweden Democrats (SD),0.0782191805349071,0.6022876901187854,Sweden Democrats (SD),1.0821173945624325,0.1405347265665496,Sweden Democrats (SD)
1333,8342,18-22,Men,Lomma,"Primary school, 9/10 years",Did not vote,0.6154520992023953,470.7593106799122,Did not vote,327.0402742588976,0.4275595166151099,Did not vote
1334,20371,61-70,Women,Örnsköldsvik,Upper secondary school,Moderate Party (M),0.111028823997294,190.0369351537684,Moderate Party (M),199.4697969855885,0.1165399608469201,Moderate Party (M)
1335,4181,31-40,Men,Norrköping,Upper secondary school,Did not vote,0.5188805773237016,2283.489644686146,Did not vote,1469.1213677722612,0.3338305234894249,Did not vote
1336,9487,23-30,Men,Lund,"Tertiary education, shorter than 2 years",Left Party (V),0.0552383590204815,52.49853641306569,Left Party (V),102.4923835481192,0.1078413126558493,Left Party (V)
1337,624,51-60,Men,Botkyrka,Upper secondary school,Did not vote,0.3877695124521526,880.0816854614054,Did not vote,509.16240123235787,0.2243401485866927,Did not vote
1338,1371,61-70,Men,Stockholm,"Tertiary education, 2 years or longer",Did not vote,0.0985162267061539,1238.457337545732,Did not vote,927.4924911989824,0.0737797401340362,Social Democrats (S)
1339,22021,71-104,Men,Umeå,"Primary school, shorter than 9 years",Did not vote,0.3509304452081613,310.81909532086854,Did not vote,185.13511567946463,0.2090268891040585,Did not vote
1340,105,31-40,Men,Vallentuna,Postgraduate education,The Liberals (L),0.1,2.4600000000000004,The Liberals (L),1.9184528563736776,0.0779858884704746,The Liberals (L)
1341,21597,41-50,Men,Sorsele,Upper secondary school,Moderate Party (M),0.1056932696757437,8.074965803226824,Moderate Party (M),6.805489993702055,0.0890770941584038,Moderate Party (M)
1342,12751,61-70,Women,Mariestad,"Tertiary education, 2 years or longer",Left Party (V),0.0825193488933665,26.529970669217352,Left Party (V),26.33971911714094,0.0819275866785099,Left Party (V)
1343,18591,51-60,Women,Falun,"Tertiary education, 2 years or longer",Social Democrats (S),0.2806875036053962,357.48360459183255,Social Democrats (S),414.029500041244,0.3250859767911777,Social Democrats (S)
1344,8429,18-22,Women,Svedala,"Primary school, 9/10 years",Sweden Democrats (SD),0.1018031980384946,55.49292325078343,Sweden Democrats (SD),121.40453443378924,0.2227197476312405,Sweden Democrats (SD)
1345,9552,71-104,Women,Lund,"Tertiary education, 2 years or longer",Centre Party (C),0.1157688863365659,348.1517718799548,Centre Party (C),240.22814739015504,0.079881670398748,Centre Party (C)
1346,9430,41-50,Men,Malmö,Upper secondary school,Social Democrats (S),0.1378370283584544,926.0442913234402,Social Democrats (S),1179.5719490781398,0.1755733432183466,Social Democrats (S)
1347,13278,31-40,Women,Göteborg,"Primary school, 9/10 years",Christian Democrats (KD),0.0108889837584985,19.846261798239365,Christian Democrats (KD),22.34383982359845,0.0122593217511239,Christian Democrats (KD)
1348,521,31-40,Women,Huddinge,"Primary school, shorter than 9 years",Other party,0.1,12.65,Other party,14.766615597966643,0.1167321391143608,Other party
1349,4133,61-70,Men,Linköping,"Tertiary education, 2 years or longer",Moderate Party (M),0.15931804728465,272.895883193877,Moderate Party (M),350.9195039308472,0.2048686461152706,Moderate Party (M)
1350,13362,31-40,Women,Mölndal,"Tertiary education, 2 years or longer",Did not vote,0.1905678818463243,495.0953570367507,Did not vote,304.6788835413787,0.1172743970521088,Did not vote
1351,1711,71-104,Men,Solna,"Tertiary education, 2 years or longer",Social Democrats (S),0.2182131721902508,187.24872305645425,Social Democrats (S),241.22635329219912,0.2811168317121538,Social Democrats (S)
1352,13286,41-50,Men,Göteborg,"Tertiary education, 2 years or longer",Moderate Party (M),0.1637189465333223,1987.0732259695865,Moderate Party (M),2354.1091589917646,0.1939597728445645,Moderate Party (M)
1353,1324,23-30,Men,Stockholm,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1452205712404503,943.0478675783604,Moderate Party (M),948.1430968355731,0.1460051889982249,Moderate Party (M)
1354,13285,41-50,Men,Göteborg,"Primary school, shorter than 9 years",Social Democrats (S),0.1,124.2,Social Democrats (S),118.57182297810652,0.0954684565041115,Social Democrats (S)
1355,7995,51-60,Women,Vellinge,"Tertiary education, 2 years or longer",Moderate Party (M),0.1688947547670445,191.729325611549,Moderate Party (M),325.4031412399049,0.28664829214227,Moderate Party (M)
1356,18593,51-60,Women,Falun,Upper secondary school,Social Democrats (S),0.2421020733709337,342.1144398804664,Social Democrats (S),409.15050330882656,0.2895410822368031,Social Democrats (S)
1357,1443,51-60,Men,Södertälje,Upper secondary school,Christian Democrats (KD),0.0397623410193104,99.9108342792214,Christian Democrats (KD),135.67416961269876,0.0539953713585779,Christian Democrats (KD)
1358,13316,61-70,Women,Göteborg,"Tertiary education, 2 years or longer",Green Party (MP),0.1638182228924206,1157.0317264668774,Green Party (MP),1088.8180278464106,0.1541601931000595,Green Party (MP)
1359,17457,41-50,Men,Västerås,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0792867281211588,205.68563009191016,Sweden Democrats (SD),271.6747595482351,0.1047239070034057,Sweden Democrats (SD)
1360,20976,41-50,Men,Östersund,Upper secondary school,Did not vote,0.3124464288154318,510.162528969837,Did not vote,319.57377518217766,0.1957213223800696,Did not vote
1361,11467,51-60,Men,,"Primary school, 9/10 years",Centre Party (C),0.1,7.71,Centre Party (C),7.71,0.1,Centre Party (C)
1362,18604,61-70,Women,Falun,"Tertiary education, shorter than 2 years",Left Party (V),0.0405891328468482,25.30326541672521,Left Party (V),37.97865037555668,0.0609218004099401,Left Party (V)
1363,10465,23-30,Men,Halmstad,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1504748239855086,89.74318502495734,Moderate Party (M),104.36580749422428,0.1749929703122473,Moderate Party (M)
1364,523,31-40,Women,Huddinge,"Tertiary education, shorter than 2 years",Did not vote,0.2844952085944768,379.4881587441727,Did not vote,248.5312212133562,0.1863192302371663,Did not vote
1365,20329,31-40,Men,Örnsköldsvik,Upper secondary school,Social Democrats (S),0.1518320593132852,292.823309591602,Social Democrats (S),386.0936353854611,0.2001937339964021,Social Democrats (S)
1366,13310,61-70,Men,Göteborg,"Tertiary education, 2 years or longer",The Liberals (L),0.1226712884630915,704.5993466743054,The Liberals (L),491.8912345544083,0.0856386424587221,The Liberals (L)
1367,13289,41-50,Women,Göteborg,Postgraduate education,Moderate Party (M),0.1506102565899634,133.9979452880905,Moderate Party (M),174.14859878801232,0.1957385621985077,Moderate Party (M)
1368,1972,18-22,Women,Sigtuna,Upper secondary school,Moderate Party (M),0.1433168713414675,138.55875121293084,Moderate Party (M),175.83439927046118,0.1818725685461948,Moderate Party (M)
1369,13268,23-30,Women,Göteborg,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0386700047117553,438.4482474228249,Sweden Democrats (SD),661.2886977807798,0.0583239577517401,Sweden Democrats (SD)
1370,6556,71-104,Men,Hultsfred,"Primary school, shorter than 9 years",Social Democrats (S),0.2264232053538806,87.4446419076687,Social Democrats (S),149.47393959966436,0.3870376478499854,Social Democrats (S)
1371,13264,23-30,Men,Göteborg,Upper secondary school,Christian Democrats (KD),0.0200670489065308,142.77103285529495,Christian Democrats (KD),140.31590962641644,0.0197219713587946,Christian Democrats (KD)
1372,23283,61-70,Men,Övertorneå,Upper secondary school,Sweden Democrats (SD),0.2317532412033033,202.83043670113108,Sweden Democrats (SD),296.9207366515288,0.3392604395012897,Sweden Democrats (SD)
1373,761,31-40,Men,Haninge,"Tertiary education, 2 years or longer",Moderate Party (M),0.143111338792055,158.10940709746237,Moderate Party (M),215.1243476334001,0.194717910602281,Moderate Party (M)
1374,22507,18-22,Men,Kalix,Upper secondary school,The Liberals (L),0.029670273934836,10.1323985487465,The Liberals (L),5.672273671458486,0.0166098789793806,The Liberals (L)
1375,6945,51-60,Women,Oskarshamn,Upper secondary school,Sweden Democrats (SD),0.1578144692994785,128.12956762424662,Sweden Democrats (SD),199.4719022896196,0.2456853088922522,Sweden Democrats (SD)
1376,15602,31-40,Men,Karlstad,Upper secondary school,Sweden Democrats (SD),0.1214345291924939,334.0663898085509,Sweden Democrats (SD),573.5976300657825,0.2085051363379798,Sweden Democrats (SD)
1377,10361,71-104,Men,Hässleholm,"Primary school, shorter than 9 years",Social Democrats (S),0.287316360516843,315.990533296424,Social Democrats (S),325.1960828086421,0.2956865637467195,Social Democrats (S)
1378,14009,31-40,Men,Borås,"Primary school, shorter than 9 years",Left Party (V),0.1,28.87,Left Party (V),19.36123917137278,0.0670635232815129,Left Party (V)
1379,18886,31-40,Men,Avesta,Upper secondary school,Did not vote,0.4931626744711717,407.8948480551061,Did not vote,262.9868794062806,0.3179626156526183,Did not vote
1380,6851,41-50,Women,Nybro,"Tertiary education, 2 years or longer",Social Democrats (S),0.3174626859899991,99.39756698346872,Social Democrats (S),123.14809812333618,0.3933187420100165,Social Democrats (S)
1381,4281,41-50,Women,Söderköping,Upper secondary school,Sweden Democrats (SD),0.139277224225003,45.515796876731,Sweden Democrats (SD),66.9788964774274,0.2049537835906591,Sweden Democrats (SD)
1382,16561,31-40,Women,Örebro,"Tertiary education, 2 years or longer",Social Democrats (S),0.344980132342736,1539.646330645631,Social Democrats (S),1705.1864891769412,0.3820718102569889,Social Democrats (S)
1383,14524,51-60,Women,Skövde,"Primary school, 9/10 years",Social Democrats (S),0.1526410787450438,29.82606678678156,Social Democrats (S),32.54556226020201,0.1665586604923337,Social Democrats (S)
1384,16106,51-60,Men,Lekeberg,Upper secondary school,Social Democrats (S),0.2121965178907621,67.11775860884805,Social Democrats (S),65.11248221721557,0.2058567253152563,Social Democrats (S)
1385,7677,61-70,Men,Sölvesborg,Upper secondary school,Christian Democrats (KD),0.0484248842481517,27.59249904459688,Christian Democrats (KD),20.1608481138507,0.0353823238221318,Christian Democrats (KD)
1386,16612,18-22,Men,Kumla,"Primary school, 9/10 years",Moderate Party (M),0.0581373128309134,32.47550294734823,Moderate Party (M),51.31127548090806,0.0918569199443395,Moderate Party (M)
1387,9980,23-30,Women,Trelleborg,"Primary school, 9/10 years",Did not vote,0.739848757234301,51.1235491248902,Did not vote,41.03724921439955,0.5938820436237273,Did not vote
1388,126,41-50,Women,Vallentuna,"Tertiary education, 2 years or longer",Did not vote,0.1278919485634601,140.55325147124265,Did not vote,77.07694498157672,0.0701337078995238,Did not vote
1389,4229,71-104,Men,Norrköping,Upper secondary school,Social Democrats (S),0.36594599654887,1472.1641495164492,Social Democrats (S),1502.0976159268482,0.3733867647534982,Social Democrats (S)
1390,5422,51-60,Women,Vetlanda,Upper secondary school,Christian Democrats (KD),0.0631962951013028,51.62505346825428,Christian Democrats (KD),81.84616484088657,0.1001911676348226,Christian Democrats (KD)
1391,6720,71-104,Men,Emmaboda,Upper secondary school,Centre Party (C),0.045072152519578,14.891839192468574,Centre Party (C),16.64567523689558,0.0503803729930253,Centre Party (C)
1392,13321,71-104,Men,Göteborg,"Primary school, shorter than 9 years",Social Democrats (S),0.2511260273727115,774.1210919791206,Social Democrats (S),958.8016760788112,0.3110366820472365,Social Democrats (S)
1393,6218,41-50,Women,Ljungby,"Tertiary education, shorter than 2 years",Centre Party (C),0.0966762954488116,23.047628834996697,Centre Party (C),23.08492115863945,0.0968327229808701,Centre Party (C)
1394,8242,61-70,Men,Bjuv,Upper secondary school,Moderate Party (M),0.099462144223486,41.62490735752892,Moderate Party (M),44.72741191956042,0.1068755362474561,Moderate Party (M)
1395,5828,61-70,Men,Tingsryd,"Primary school, 9/10 years",The Liberals (L),0.0178176449839802,2.38221913435816,The Liberals (L),1.7092486395686497,0.0127842082241484,The Liberals (L)
1396,2388,23-30,Women,Heby,"Primary school, 9/10 years",Left Party (V),0.0156965898025891,0.386136109143692,Left Party (V),0.4246072698349858,0.0172604581233734,Left Party (V)
1397,1227,71-104,Women,Danderyd,Upper secondary school,Did not vote,0.1785214117181733,148.38699742014566,Did not vote,106.15911235063544,0.1277178926258848,Did not vote
1398,10903,41-50,Women,Härryda,"Tertiary education, 2 years or longer",Moderate Party (M),0.14536585195324,208.99248535317315,Moderate Party (M),237.7114054599545,0.1653414519440457,Moderate Party (M)
1399,11575,71-104,Men,Tanum,Upper secondary school,Christian Democrats (KD),0.0409588371102347,23.00657880481888,Christian Democrats (KD),25.83549590079422,0.0459951858657543,Christian Democrats (KD)
1400,8835,18-22,Women,Tomelilla,"Primary school, 9/10 years",Social Democrats (S),0.0606076006574266,17.31559150782679,Social Democrats (S),20.635969481724374,0.0722295046612683,Social Democrats (S)
1401,6108,23-30,Men,Växjö,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1481822463863434,99.44510554987512,Moderate Party (M),126.1119591062668,0.1879182820835446,Moderate Party (M)
1402,18504,51-60,Men,Mora,"Tertiary education, shorter than 2 years",Left Party (V),0.057074464971851,9.936664351599273,Left Party (V),8.400784761859574,0.0482526407918413,Left Party (V)
1403,9614,61-70,Men,Landskrona,"Primary school, 9/10 years",Did not vote,0.5102100723532017,151.07320242378304,Did not vote,90.70525254769152,0.3063331730756214,Did not vote
1404,9410,23-30,Women,Malmö,"Tertiary education, 2 years or longer",Left Party (V),0.1201268164100653,786.2059880405956,Left Party (V),929.312735782848,0.1419925338868793,Left Party (V)
1405,459,51-60,Men,Ekerö,"Tertiary education, shorter than 2 years",Moderate Party (M),0.2708926158316047,108.38413559422504,Moderate Party (M),105.94143148310032,0.2647873818622852,Moderate Party (M)
1406,4943,61-70,Women,Gislaved,"Primary school, 9/10 years",Left Party (V),0.0149305436830509,2.930865724982903,Left Party (V),3.138373446518273,0.0159876385456865,Left Party (V)
