index,cell_id,age_group,gender,municipality,education_level,party,prob,expected_N,expected_N_raked,prob_raked,vote_2026
869,18266,50-54,Women,Norddjurs,H70 Masters programs,Æ: Danmarksdemokraterne,0.0187772296816334,0.694232994598044,1.180888489699074,0.0319400180804071,Danmarksdemokraterne (Æ)
870,3371,65-69,Men,Copenhagen,H40 Short cycle higher education,Did not vote,0.0281980016678212,9.912935524128011,44.10173715472191,0.1254503123535703,Did not vote
871,4472,20-24,Men,Faaborg-Midtfyn,H1030 Primary school 10th grade,Other - Right,0.1055691944230412,28.66918131527887,21.820916992583665,0.0803516711253776,Other - Right
872,25370,60-64,Women,Syddjurs,H30 Vocational Education and Training (VET),M: Moderaterne,0.0243139634895174,16.685735848843464,16.571693944961854,0.0241477849815768,Moderaterne (M)
873,317,25-29,Men,Aalborg,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.2575081275328046,589.9987722071487,492.9731344566158,0.2151607677131408,Liberal Alliance (I)
874,768,20-24,Women,Aarhus,H60 Bachelors programs,A: Socialdemokratiet,0.1,138.461693959862,115.52907342914814,0.0834375704392568,Socialdemokratiet (A)
875,3387,75-79,Men,Copenhagen,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.417708600678764,555.7820934857735,504.4647134817631,0.3791400479254099,Socialdemokratiet (A)
876,3306,35-39,Men,Copenhagen,H1030 Primary school 10th grade,Did not vote,0.1130189896920297,96.76765355474392,334.54292787598126,0.390726677027123,Did not vote
877,14408,75-79,Men,Kalundborg,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.1393643285056635,55.97408741041929,61.666754710206376,0.1535379361935183,Danmarksdemokraterne (Æ)
878,8974,55-59,Men,Guldborgsund,H90 Not stated,Did not vote,0.0706506123650673,2.557565447805733,9.528445801515408,0.2632153680923331,Did not vote
879,25228,65-69,Men,Syddjurs,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.5102426325865526,89.31503781028327,79.32898685696162,0.4531939087379507,Socialdemokratiet (A)
880,22562,55-59,Men,Silkeborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2160685567091697,97.09223670574406,83.0686352186838,0.1848605071680223,Socialdemokratiet (A)
881,6357,20-24,Women,Frederiksberg,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.4244452430754746,1007.9100754837395,745.8974839602822,0.3141080207348461,Other - Left
882,3544,75-79,Women,Copenhagen,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.4956782537870812,912.8052313825324,809.8485372792371,0.4397699476180675,Socialdemokratiet (A)
883,7488,60-64,Men,Gentofte,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1,18.660262008733625,15.4376735281456,0.0827302077587134,Other - Right
884,14778,35-39,Women,Kerteminde,H1030 Primary school 10th grade,Did not vote,0.159256102867267,7.54291970122608,20.831752642057147,0.4398275300650027,Did not vote
885,3947,55-59,Men,Egedal,H30 Vocational Education and Training (VET),M: Moderaterne,0.1544514440491959,119.74110617415938,129.07163241698737,0.1664866865652259,Moderaterne (M)
886,15988,45-49,Women,Lejre,H30 Vocational Education and Training (VET),M: Moderaterne,0.0791878782823091,23.81751312190848,30.850023252214264,0.102569393949682,Moderaterne (M)
887,8526,60-64,Women,Greve,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4417772487076872,337.0860598085852,281.9257093352096,0.3694853601504523,Socialdemokratiet (A)
888,12865,45-49,Men,Høje-Taastrup,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.2122278081640775,9.10264014709875,8.55734602717557,0.1995142905465607,Other - Right
889,9420,55-59,Women,Haderslev,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3172333460166868,237.39288174378737,193.9650984032584,0.2591998408921623,Socialdemokratiet (A)
890,4520,40-44,Men,Faaborg-Midtfyn,H70 Masters programs,Other - Right,0.2101859822674815,15.930367530095126,14.546122893837795,0.1919221965751183,Other - Right
891,27509,20-24,Men,Vejle,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.1770028511630191,105.91015694485806,88.61034993886118,0.1480904668085543,Other - Left
892,20652,55-59,Women,Rebild,H30 Vocational Education and Training (VET),Did not vote,0.0333448560787967,14.209317656825627,47.17752314819713,0.110710996651909,Did not vote
893,2264,30-34,Women,Billund,H40 Short cycle higher education,V: Venstre,0.2394734047898805,9.812131267420575,10.997452310186892,0.2684021724698263,Venstre (V)
894,24061,65-69,Men,Sorø,H30 Vocational Education and Training (VET),V: Venstre,0.0867387811780067,37.17218555133698,32.92481795251053,0.0768278361186057,Venstre (V)
895,11140,85-89,Men,Hillerød,H50 Vocational bachelors educations,M: Moderaterne,0.1288641121056098,8.640026388940846,10.56932647050024,0.1576392026902474,Moderaterne (M)
896,25315,30-34,Women,Syddjurs,H70 Masters programs,Other - Left,0.2606698887580979,56.93090008964276,60.08357372236023,0.2751050563707132,Other - Left
897,21762,85-89,Men,Rudersdal,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1297365618510074,19.553879538432096,33.65550573156994,0.2232983788403182,Liberal Alliance (I)
898,9090,40-44,Women,Guldborgsund,H50 Vocational bachelors educations,Did not vote,0.0243591504674364,9.28695037781219,38.83213128000904,0.1018545044755394,Did not vote
899,378,55-59,Men,Aalborg,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2967301311911243,836.0055088691248,894.9308804661636,0.3176449852907428,Socialdemokratiet (A)
900,3967,65-69,Men,Egedal,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4552535389662594,235.0916093113086,197.96718657506509,0.3833623094908001,Socialdemokratiet (A)
901,12485,80-84,Women,Horsens,H50 Vocational bachelors educations,Other - Right,0.0754140588961962,14.37030095200745,11.809445527407068,0.0619749178190236,Other - Right
902,16554,40-44,Women,Lolland,H50 Vocational bachelors educations,V: Venstre,0.1185446921165654,19.60338262346757,17.638377015352074,0.1066619987418762,Venstre (V)
903,2195,70-74,Men,Billund,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.4087340134198376,63.24603512545058,50.926091131701,0.3291151069747988,Socialdemokratiet (A)
904,22937,20-24,Women,Skanderborg,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.2276860975626512,135.96443972322282,120.44653426153856,0.2016998077348885,Other - Left
905,28296,35-39,Women,Viborg,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2545989494493902,185.82126223730697,173.34877062766475,0.2375100371118132,Socialistisk Folkeparti (F)
906,12167,75-79,Women,Holstebro,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0733220350871926,42.92139837293379,61.28921539913667,0.1046995245335674,Danmarksdemokraterne (Æ)
907,3291,25-29,Men,Copenhagen,H60 Bachelors programs,V: Venstre,0.0712688924881798,397.0577851381709,425.6907471273868,0.0764082942730294,Venstre (V)
908,4108,65-69,Women,Egedal,H1030 Primary school 10th grade,Did not vote,0.1113103993180693,20.57965425442868,58.993720817726114,0.3190828446530719,Did not vote
909,348,40-44,Men,Aalborg,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1024110752367278,189.3506895323218,259.2742583116334,0.1402295161453162,Danmarksdemokraterne (Æ)
910,25913,30-34,Women,Thisted,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2042409413995592,61.32064971622816,35.97444969950902,0.1198202482680862,Socialistisk Folkeparti (F)
911,1178,75-79,Women,Albertslund,H30 Vocational Education and Training (VET),M: Moderaterne,0.0395967930404451,10.007207334196858,8.271947835355975,0.0327306705596738,Moderaterne (M)
912,14180,30-34,Women,Jammerbugt,H70 Masters programs,Other - Left,0.1782025208221173,18.19645740394732,11.208061331936008,0.1097633862757606,Other - Left
913,4172,20-24,Men,Esbjerg,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1,63.35396021699819,67.09985975404408,0.1059126525385556,Danmarksdemokraterne (Æ)
914,12938,80-84,Men,Høje-Taastrup,H30 Vocational Education and Training (VET),Other - Right,0.0913272206747239,31.090962516656013,34.0179435475464,0.0999249938178246,Other - Right
915,17402,60-64,Women,Mariagerfjord,H30 Vocational Education and Training (VET),Other - Right,0.1387687891189301,96.34125769036046,73.37220189747805,0.1056844373469441,Other - Right
916,22792,20-24,Men,Skanderborg,H30 Vocational Education and Training (VET),Did not vote,0.1,25.77472245943638,75.985561864428,0.2948065182234734,Did not vote
917,3378,70-74,Men,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",F: SF - Socialistisk Folkeparti,0.0887541114759548,50.30454490310774,41.2047603142356,0.072699035391606,Socialistisk Folkeparti (F)
918,305,20-24,Men,Aalborg,"H2020 Upper secondary education, General (hhx, htx)",I: Liberal Alliance,0.3197518332395557,868.5188093990243,694.2934518794469,0.2556094371730273,Liberal Alliance (I)
919,2051,70-74,Women,Ballerup,H70 Masters programs,Other - Left,0.165865167485826,7.98378767037087,8.216939035436354,0.1707089448773081,Other - Left
920,25491,45-49,Men,Sønderborg,H30 Vocational Education and Training (VET),M: Moderaterne,0.1019656625969821,88.31432055963141,73.98672727996984,0.0854233562878448,Moderaterne (M)
921,24388,80-84,Men,Stevns,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1670554931268499,37.12107443112189,42.97515185875712,0.1934005223713821,Danmarksdemokraterne (Æ)
922,14979,60-64,Men,Kolding,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3889169888444145,548.897478541617,463.4234450255723,0.3283550350388164,Socialdemokratiet (A)
923,15059,25-29,Women,Kolding,H1030 Primary school 10th grade,Did not vote,0.1296680095329571,22.890811751377367,75.01865460582562,0.4249530215979563,Did not vote
924,18121,55-59,Men,Norddjurs,H1030 Primary school 10th grade,V: Venstre,0.0782959340950665,13.2319006902409,9.61408876915996,0.056888581487726,Venstre (V)
925,3297,30-34,Men,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",Other,0.0191001690109046,42.80277015069705,2.5759783495907,0.0011494962048574,Other
926,25921,35-39,Women,Thisted,H30 Vocational Education and Training (VET),Did not vote,0.0464840450719407,12.915794027782535,51.24126399774004,0.184417715247748,Did not vote
927,8898,20-24,Men,Guldborgsund,H30 Vocational Education and Training (VET),Did not vote,0.1,25.48293918918919,92.61398125218146,0.3634352401997324,Did not vote
928,7600,40-44,Women,Gentofte,"H2020 Upper secondary education, General (hhx, htx)",F: SF - Socialistisk Folkeparti,0.1253380286064392,2.562074895364796,1.7529286426087332,0.0857541755511629,Socialistisk Folkeparti (F)
929,11975,55-59,Men,Holstebro,H1030 Primary school 10th grade,Did not vote,0.1070383210984972,19.582612301513795,56.75350014985585,0.3102139428065112,Did not vote
930,571,75-79,Women,Aalborg,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4891828994009645,936.9723317589694,912.8099798690456,0.4765680025110318,Socialdemokratiet (A)
931,3280,20-24,Men,Copenhagen,H60 Bachelors programs,I: Liberal Alliance,0.1,228.8710240569129,238.81121300886133,0.104343139981528,Liberal Alliance (I)
932,19921,65-69,Men,Odsherred,H1030 Primary school 10th grade,Other - Right,0.0741543912594826,11.190440234162716,9.387510149844031,0.0622071237625428,Other - Right
933,763,20-24,Women,Aarhus,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.3415325420288307,4558.9495022257925,3639.1531981123294,0.2726262359293174,Other - Left
934,15104,45-49,Women,Kolding,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2457370072493815,192.1948602501647,169.9560268835828,0.2173028215010826,Socialistisk Folkeparti (F)
935,3494,50-54,Women,Copenhagen,H30 Vocational Education and Training (VET),Other - Right,0.1097706374278609,325.4950432723964,267.3795608704487,0.0901716491189952,Other - Right
936,7734,30-34,Men,Gladsaxe,H60 Bachelors programs,I: Liberal Alliance,0.1326625247122407,9.052526337892989,8.158955540967664,0.1195674666583324,Liberal Alliance (I)
937,4397,55-59,Women,Esbjerg,H50 Vocational bachelors educations,Other - Left,0.1042706298994556,96.85242897020044,73.4663817316891,0.0790933792889595,Other - Left
938,6625,80-84,Men,Frederikshavn,H1020 Primary school 7th-9th grade,Other - Left,0.0289247057037563,12.827670965912189,6.664008685540727,0.0150264604189459,Other - Left
939,19676,20-24,Women,Odense,"H2010 Upper secondary education, General (stx, hf, student courses)",I: Liberal Alliance,0.104175546921184,531.2039313246992,399.9281504220725,0.078430770825622,Liberal Alliance (I)
940,4588,75-79,Men,Faaborg-Midtfyn,H50 Vocational bachelors educations,A: Socialdemokratiet,0.392952123412378,72.88034580929369,64.80006010550926,0.3493852963093723,Socialdemokratiet (A)
941,13578,25-29,Women,Ikast-Brande,H30 Vocational Education and Training (VET),V: Venstre,0.2052950344881296,49.89436796134404,47.73918356384301,0.1964273271036801,Venstre (V)
942,10856,20-24,Women,Herning,H30 Vocational Education and Training (VET),Did not vote,0.1,28.24090909090909,87.46802842405508,0.3097210084225353,Did not vote
943,18055,20-24,Men,Norddjurs,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1,23.41058020477816,14.322144338426147,0.0611780836405881,Liberal Alliance (I)
944,27037,80-84,Men,Varde,H1030 Primary school 10th grade,A: Socialdemokratiet,0.4462604386769083,3.3242876921756155,2.133024247752332,0.2863423459861463,Socialdemokratiet (A)
945,19776,70-74,Women,Odense,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.5452437806823177,494.5456060312799,491.7961199025663,0.5422124319179763,Socialdemokratiet (A)
946,3430,20-24,Women,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.0754924424472078,1278.9459226583772,956.461622521174,0.0564571360773865,Other - Right
947,459,20-24,Women,Aalborg,H30 Vocational Education and Training (VET),Did not vote,0.1,67.07416118243607,232.21393008880312,0.3462047470965769,Did not vote
948,3561,80-84,Women,Copenhagen,H50 Vocational bachelors educations,Other - Left,0.3653440817492751,350.888458536887,307.785072999434,0.3204649572687237,Other - Left
949,14946,45-49,Men,Kolding,H1030 Primary school 10th grade,Other - Left,0.0620841133605544,12.43560206531702,8.025051295558635,0.0400646620678936,Enhedslisten (Ø)
950,11406,70-74,Men,Hjørring,H1020 Primary school 7th-9th grade,F: SF - Socialistisk Folkeparti,0.0344670651447669,12.326821618965218,6.919185963905488,0.0193467578860532,Socialistisk Folkeparti (F)
951,14969,55-59,Men,Kolding,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1189564512052083,184.0479196848015,125.36829875772384,0.0810298097332131,Liberal Alliance (I)
952,6216,25-29,Men,Frederiksberg,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.0719823878616131,50.9835696590532,63.92388593844219,0.0902524868700595,Other - Right
953,20932,45-49,Women,Ringkøbing-Skjern,H50 Vocational bachelors educations,Other - Left,0.1411237820585926,57.38007212667977,27.51766890784664,0.0676785051984243,Other - Left
954,853,65-69,Women,Aarhus,H1030 Primary school 10th grade,Did not vote,0.1327755756249586,116.51048597541951,324.0579569494651,0.3692970757918802,Did not vote
955,704,65-69,Men,Aarhus,H30 Vocational Education and Training (VET),Other - Left,0.0689179179349774,175.8209909745088,138.8038920266636,0.0544080384641671,Other - Left
956,11390,60-64,Men,Hjørring,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4357480303070852,518.8501619236534,487.3804866174665,0.4093187255956177,Socialdemokratiet (A)
957,19087,20-24,Women,Næstved,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1788268473772163,155.27215467310282,142.0663892896102,0.1636177753082097,Other - Right
958,9380,35-39,Women,Haderslev,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0128734216149296,5.646013517389644,6.98714764576675,0.0159313287601381,Danmarksdemokraterne (Æ)
959,3496,50-54,Women,Copenhagen,H50 Vocational bachelors educations,V: Venstre,0.067498686123633,285.45164617543736,331.74375864373604,0.0784450471321003,Venstre (V)
960,22586,70-74,Men,Silkeborg,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.1164687782233932,40.9455406079941,52.79451725123673,0.1501729572950101,Danmarksdemokraterne (Æ)
961,21744,75-79,Men,Rudersdal,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.0866645691712785,23.348883953065528,18.56192804791723,0.0688967190249713,Socialistisk Folkeparti (F)
